Tr-loss,Val-loss,b-mean,b-median,b-tri-mean,b-b25,b-wst25,b-wst,b-bst,mean,median,trimean,bst25,wst25,wst95,bst
5.131494628058539,5.4172100067138675,5.4172100067138675,4.837350845336914,5.002472639083862,4.5874152183532715,6.595990419387817,7.444207191467285,4.469303131103516,5.4172100067138675,4.837350845336914,5.002472639083862,4.5874152183532715,6.595990419387817,7.444207191467285,4.469303131103516
5.128311581081814,0,5.4172100067138675,4.837350845336914,5.002472639083862,4.5874152183532715,6.595990419387817,7.444207191467285,4.469303131103516,5.4172100067138675,4.837350845336914,5.002472639083862,4.5874152183532715,6.595990419387817,7.444207191467285,4.469303131103516
4.964910136328803,5.25556058883667,5.25556058883667,4.686314582824707,4.885585904121399,4.452224254608154,6.517811298370361,7.318132400512695,4.103641510009766,5.25556058883667,4.686314582824707,4.885585904121399,4.452224254608154,6.517811298370361,7.318132400512695,4.103641510009766
4.967532608244154,0,5.25556058883667,4.686314582824707,4.885585904121399,4.452224254608154,6.517811298370361,7.318132400512695,4.103641510009766,5.25556058883667,4.686314582824707,4.885585904121399,4.452224254608154,6.517811298370361,7.318132400512695,4.103641510009766
4.947425524393718,5.224381065368652,5.224381065368652,4.666832447052002,4.865769624710083,4.432134628295898,6.497453451156616,7.297627925872803,4.028031349182129,5.224381065368652,4.666832447052002,4.865769624710083,4.432134628295898,6.497453451156616,7.297627925872803,4.028031349182129
4.875742435455322,0,5.224381065368652,4.666832447052002,4.865769624710083,4.432134628295898,6.497453451156616,7.297627925872803,4.028031349182129,5.224381065368652,4.666832447052002,4.865769624710083,4.432134628295898,6.497453451156616,7.297627925872803,4.028031349182129
4.8810661103990345,5.19415693283081,5.19415693283081,4.626459121704102,4.83932089805603,4.419508934020996,6.4825615882873535,7.280266761779785,3.959693431854248,5.19415693283081,4.626459121704102,4.83932089805603,4.419508934020996,6.4825615882873535,7.280266761779785,3.959693431854248
4.839046902126736,0,5.19415693283081,4.626459121704102,4.83932089805603,4.419508934020996,6.4825615882873535,7.280266761779785,3.959693431854248,5.19415693283081,4.626459121704102,4.83932089805603,4.419508934020996,6.4825615882873535,7.280266761779785,3.959693431854248
4.896682580312093,5.179330539703369,5.179330539703369,4.639959812164307,4.809809565544128,4.327707290649414,6.454594612121582,7.277577877044678,4.019796371459961,5.179330539703369,4.639959812164307,4.809809565544128,4.327707290649414,6.454594612121582,7.277577877044678,4.019796371459961
4.841690169440375,0,5.179330539703369,4.639959812164307,4.809809565544128,4.327707290649414,6.454594612121582,7.277577877044678,4.019796371459961,5.179330539703369,4.639959812164307,4.809809565544128,4.327707290649414,6.454594612121582,7.277577877044678,4.019796371459961
4.852036158243815,5.174553871154785,5.174553871154785,4.66229248046875,4.854642987251282,4.419588088989258,6.463439702987671,7.252480506896973,3.864009380340576,5.174553871154785,4.66229248046875,4.854642987251282,4.419588088989258,6.463439702987671,7.252480506896973,3.864009380340576
4.8618053860134545,0,5.174553871154785,4.66229248046875,4.854642987251282,4.419588088989258,6.463439702987671,7.252480506896973,3.864009380340576,5.174553871154785,4.66229248046875,4.854642987251282,4.419588088989258,6.463439702987671,7.252480506896973,3.864009380340576
4.82762426800198,5.098801374435425,5.098801374435425,4.559248447418213,4.733776330947876,4.245766639709473,6.400203227996826,7.229564666748047,3.888585329055786,5.098801374435425,4.559248447418213,4.733776330947876,4.245766639709473,6.400203227996826,7.229564666748047,3.888585329055786
4.792221705118815,0,5.098801374435425,4.559248447418213,4.733776330947876,4.245766639709473,6.400203227996826,7.229564666748047,3.888585329055786,5.098801374435425,4.559248447418213,4.733776330947876,4.245766639709473,6.400203227996826,7.229564666748047,3.888585329055786
4.8756186962127686,5.085443544387817,5.085443544387817,4.504085540771484,4.725486159324646,4.294193744659424,6.416247606277466,7.23291540145874,3.796443223953247,5.085443544387817,4.504085540771484,4.725486159324646,4.294193744659424,6.416247606277466,7.23291540145874,3.796443223953247
4.781480603747898,0,5.085443544387817,4.504085540771484,4.725486159324646,4.294193744659424,6.416247606277466,7.23291540145874,3.796443223953247,5.085443544387817,4.504085540771484,4.725486159324646,4.294193744659424,6.416247606277466,7.23291540145874,3.796443223953247
4.71868912378947,5.0194165229797365,5.0194165229797365,4.4678874015808105,4.608900308609009,4.04497766494751,6.326673984527588,7.1984992027282715,3.9308695793151855,5.0194165229797365,4.4678874015808105,4.608900308609009,4.04497766494751,6.326673984527588,7.1984992027282715,3.9308695793151855
4.769381523132324,0,5.0194165229797365,4.4678874015808105,4.608900308609009,4.04497766494751,6.326673984527588,7.1984992027282715,3.9308695793151855,5.0194165229797365,4.4678874015808105,4.608900308609009,4.04497766494751,6.326673984527588,7.1984992027282715,3.9308695793151855
4.703424533208211,4.976290512084961,4.976290512084961,4.438453197479248,4.598657846450806,4.06545877456665,6.308696269989014,7.165126323699951,3.760148048400879,4.976290512084961,4.438453197479248,4.598657846450806,4.06545877456665,6.308696269989014,7.165126323699951,3.760148048400879
